metarow	metacol	Column	Row	Name	ID	F635.Median.M1K3.1	F532.Median.M1K3.1	Flags.M1K3.1	F635.Median.M1K3.2	F532.Median.M1K3.2	Flags.M1K3.2	F635.Median.M1K5.1	F532.Median.M1K5.1	Flags.M1K5.1	F635.Median.M1K5.2	F532.Median.M1K5.2	Flags.M1K5.2	F635.Median.M2K3.1	F532.Median.M2K3.1	Flags.M2K3.1	F635.Median.M2K3.2	F532.Median.M2K3.2	Flags.M2K3.2	F635.Median.M2K5.1	F532.Median.M2K5.1	Flags.M2K5.1	F635.Median.M2K5.2	F532.Median.M2K5.2	Flags.M2K5.2	F635.Median.M3K3.1	F532.Median.M3K3.1	Flags.M3K3.1	F635.Median.M3K3.2	F532.Median.M3K3.2	Flags.M3K3.2	F635.Median.M3K5.1	F532.Median.M3K5.1	Flags.M3K5.1	F635.Median.M3K5.2	F532.Median.M3K5.2	Flags.M3K5.2	F635.Median.M4K3.1	F532.Median.M4K3.1	Flags.M4K3.1	F635.Median.M4K3.2	F532.Median.M4K3.2	Flags.M4K3.2	F635.Median.M4K5.1	F532.Median.M4K5.1	Flags.M4K5.1	F635.Median.M4K5.2	F532.Median.M4K5.2	Flags.M4K5.2	F635.Median.M5K3.1	F532.Median.M5K3.1	Flags.M5K3.1	F635.Median.M5K3.2	F532.Median.M5K3.2	Flags.M5K3.2	F635.Median.M5K5.1	F532.Median.M5K5.1	Flags.M5K5.1	F635.Median.M5K5.2	F532.Median.M5K5.2	Flags.M5K5.2	F635.Median.M6K3.1	F532.Median.M6K3.1	Flags.M6K3.1	F635.Median.M6K3.2	F532.Median.M6K3.2	Flags.M6K3.2	F635.Median.M6K5.1	F532.Median.M6K5.1	Flags.M6K5.1	F635.Median.M6K5.2	F532.Median.M6K5.2	Flags.M6K5.2
4	2	12	10	AI452330	579505	 1791	 2790	  0	 1859	 2742	  0	 3106	 2276	  0	 3628	 2209	  0	 2517	 3629	  0	 2140	 3274	  0	 2898	 1849	  0	 2948	 2335	  0	 1109	 3120	  0	 1022	 2270	  0	 4296	 3545	  0	 3768	 3300	  0	 1238	 2793	  0	 1422	 3211	  0	 2815	 2232	  0	 4647	 3009	  0	 2358	 6247	  0	 1261	 2865	  0	 5105	 4679	  0	 4274	 3486	  0	 1152	 3283	  0	 1596	 3922	  0	 2831	 2295	  0	 3810	 3817	  0
4	2	13	10	AI452337	579690	  330	  210	-50	  504	  386	  0	  292	  720	  0	  369	  724	  0	  891	  504	  0	  706	  440	  0	  409	  687	  0	  280	  670	  0	  388	  493	  0	  425	  429	  0	  360	 1352	-50	  441	 1310	  0	  289	  363	  0	  343	  462	  0	  204	  678	  0	  442	 1080	  0	  428	  621	  0	  289	  346	  0	  433	  645	  0	  439	  620	  0	  206	  321	  0	  308	  528	  0	  372	  612	  0	  285	  596	  0
4	2	14	10	AI452339	579729	  482	  428	  0	  752	  767	  0	  549	  851	  0	  696	  862	  0	  969	  970	  0	  749	  760	  0	  628	  757	  0	  431	  764	  0	  496	  773	  0	  396	  518	  0	  716	 1561	  0	  653	 1317	  0	  376	  555	  0	  406	  572	  0	  341	  882	  0	  901	 1341	  0	  561	  906	  0	  525	  542	  0	  521	  758	  0	  527	  716	  0	  274	  441	  0	  474	  745	  0	  644	  892	  0	  366	  739	  0
4	2	15	10	AI452344	579944	  530	  553	  0	  887	  960	  0	  680	 1258	  0	  921	 1370	  0	 1217	 1296	  0	  947	 1061	  0	  741	 1076	  0	  464	  953	  0	  458	  638	  0	  530	  607	  0	  728	 1592	  0	  708	 1538	  0	  418	  503	  0	  466	  539	  0	  350	  884	  0	  798	 1313	  0	  539	  754	  0	  253	  267	  0	  477	  736	  0	  402	  709	  0	  204	  293	  0	  539	  767	  0	  856	  984	  0	  348	  739	  0
4	2	16	10	AI448447	580905	  440	  590	  0	  630	 1003	  0	  849	 1080	  0	 1012	 1139	  0	 1101	 1569	  0	  856	 1328	  0	  827	  904	  0	  590	  881	  0	  465	  850	  0	  561	  877	  0	 1273	 1551	  0	 1193	 1395	  0	  359	  535	  0	  402	  640	  0	  451	  814	  0	  966	 1193	  0	  433	  811	  0	  315	  364	  0	  494	  709	  0	  496	  604	  0	  216	  387	  0	  342	  663	  0	  396	  555	-50	  295	  624	  0
4	2	17	10	AI448450	581002	  934	  954	  0	  978	  845	  0	  944	 1545	  0	 1336	 1713	  0	 1845	 1482	  0	 1672	 1652	  0	 1187	 1429	  0	  843	 1404	  0	  861	 1078	  0	  747	  784	  0	 1406	 2083	  0	 1444	 2058	  0	  689	  715	  0	  825	  912	  0	  816	 1332	  0	 1265	 1647	  0	 1085	 1418	  0	  811	  973	  0	 1298	 1584	  0	  999	 1233	  0	  495	  771	  0	  654	  901	  0	 1462	 1533	  0	  869	 1315	  0
4	2	18	10	AI448454	581040	  334	  190	-50	  520	  280	  0	  246	  600	  0	  338	  649	  0	  754	  360	-50	  654	  392	  0	  309	  612	  0	  201	  593	  0	  349	  470	  0	  329	  373	  0	  350	 1244	  0	  317	 1064	-50	  255	  300	  0	  296	  408	  0	  170	  721	  0	  299	  869	-50	  263	  322	  0	  196	  197	  0	  220	  482	  0	  213	  407	  0	  135	  183	  0	  198	  274	  0	  282	  540	-50	  271	  679	  0
4	2	19	10	AI448459	581172	 1295	  869	  0	 1652	 1088	  0	  967	 2629	  0	 1287	 2932	  0	 2538	 1680	  0	 2456	 1801	  0	  910	 2298	  0	  746	 2251	  0	 1004	  881	  0	 1197	  824	  0	 1229	 2516	  0	 1094	 2393	  0	  831	  654	  0	  960	  785	  0	  548	 1364	  0	 1139	 2165	  0	 1165	 1230	  0	  396	  347	  0	  556	 1213	  0	  717	 1550	  0	  486	  516	  0	  502	  536	  0	  644	 1128	  0	  433	 1083	  0
4	2	 1	11	AI448464	581659	  623	  444	  0	  730	  572	  0	  379	  895	  0	  501	 1009	  0	  920	  518	  0	  772	  455	  0	  563	  988	  0	  406	  928	  0	  631	  708	  0	  422	  391	  0	  532	 1468	  0	  362	 1334	  0	  342	  397	  0	  460	  528	  0	  225	  742	  0	  502	 1090	  0	  684	  725	  0	  695	  659	  0	  550	  879	  0	  542	  856	  0	  687	  891	  0	  710	  799	  0	 1064	 1346	  0	  632	 1208	  0
4	2	 2	11	AI448470	581667	  472	  381	  0	  714	  578	  0	  485	  891	  0	  587	  985	  0	 1090	  678	  0	 1069	  811	  0	  705	  999	  0	  474	  941	  0	  652	  883	  0	  373	  419	  0	  635	 1639	  0	  747	 1614	  0	  500	  579	  0	  525	  683	  0	  287	  794	  0	  697	 1281	  0	  541	  805	  0	  588	  590	  0	  473	  712	  0	  474	  719	  0	  277	  368	  0	  446	  569	  0	  848	 1052	  0	  309	  722	  0
4	2	 3	11	AI447975	597592	  512	  280	  0	  753	  377	  0	  271	 1005	  0	  404	 1232	  0	 1152	  394	  0	 1141	  474	  0	  382	 1130	  0	  267	  982	  0	  633	  583	  0	  380	  332	  0	  385	 1656	  0	  371	 1669	  0	  482	  378	  0	  570	  537	  0	  215	  936	  0	  434	 1390	  0	  613	  500	  0	  623	  471	  0	  309	  764	  0	  420	  799	  0	  520	  537	  0	  770	  705	  0	  726	 1098	  0	  286	  701	  0
4	2	 4	11	AI447979	597619	  386	  242	-50	  523	  390	  0	  294	  630	  0	  366	  691	  0	  763	  420	  0	  731	  454	  0	  387	  639	  0	  278	  674	  0	  436	  589	  0	  281	  390	  0	  391	 1512	  0	  384	 1123	-50	  334	  431	  0	  358	  523	  0	  208	  762	  0	  407	 1099	  0	  393	  464	  0	  270	  243	  0	  597	  951	  0	  336	  542	  0	  237	  266	  0	  431	  515	  0	  673	  905	  0	  369	  779	  0
4	2	 5	11	AI447982	597636	 4828	 8530	  0	 5119	 8523	  0	 8500	 4817	  0	 8839	 4716	  0	 4400	 6836	  0	 5131	 9591	  0	 8698	 4418	  0	 8600	 5433	  0	 3771	10246	  0	 1191	 2950	  0	10819	 6353	  0	10072	 6849	  0	 2921	 5777	  0	 3890	 7708	  0	 6400	 4567	  0	13474	 6752	  0	 6217	14215	  0	 3652	 6760	  0	12392	 9313	  0	 7569	 5597	  0	 2933	 6877	  0	 4550	10553	  0	 9915	 7197	  0	 6535	 6357	  0
4	2	 6	11	AI447986	597651	 2246	 2674	  0	 2974	 3376	  0	 3111	 3356	  0	 3855	 3976	  0	 3173	 3815	  0	 2989	 3684	  0	 3017	 3025	  0	 2572	 3408	  0	 2372	 3575	  0	 1120	 1470	  0	 4078	 4039	  0	 3740	 4189	  0	 1852	 2150	  0	 2201	 2633	  0	 2036	 2351	  0	 4891	 4249	  0	 2245	 3804	  0	 1172	 1645	  0	 2445	 2792	  0	 2177	 2338	  0	  950	 1848	  0	 1307	 2309	  0	 2585	 2464	  0	 1693	 2072	  0
4	2	 7	11	AI447988	597678	  501	  396	  0	  514	  370	  0	  404	  677	  0	  407	  719	  0	  673	  410	  0	  728	  496	  0	  347	  588	  0	  276	  630	  0	  504	  745	  0	  279	  408	  0	  679	 1592	  0	  585	 1407	  0	  412	  557	  0	  575	  838	  0	  656	 1177	  0	  872	 1437	  0	  563	  938	  0	  509	  449	  0	  435	  698	  0	  837	  903	  0	  253	  345	  0	  685	  971	  0	 1242	 1331	  0	  544	 1043	  0
4	2	 8	11	AI447993	597709	  532	 1249	  0	  915	 2433	  0	 2330	 1658	  0	 2819	 1785	  0	 1368	 3241	  0	 1255	 3592	  0	 2795	 1585	  0	 2103	 1639	  0	  808	 2213	  0	  665	 1615	  0	 3237	 1979	  0	 3567	 1930	  0	  545	 1229	  0	  706	 1744	  0	 1242	  996	  0	 3557	 1688	  0	 1105	 3146	  0	  486	  963	  0	 1160	  946	  0	 1864	 1087	  0	  336	  779	  0	  584	 1417	  0	 1331	 1167	  0	  567	  732	  0
4	2	 9	11	AI447443	597924	  580	  460	  0	  902	  784	  0	  755	 1223	  0	  811	 1276	  0	 1134	  958	  0	 1081	 1016	  0	  675	 1008	  0	  554	 1107	  0	  794	 1108	  0	  427	  498	  0	  896	 1964	  0	  860	 1593	  0	  477	  603	  0	  534	  747	  0	  443	  951	  0	 1077	 1682	  0	 1113	 1534	  0	 1111	  986	  0	  481	  739	  0	  680	  857	  0	  348	  463	  0	  668	  929	  0	 1076	 1274	  0	  513	  887	  0
4	2	10	11	AI447447	598072	  522	  447	  0	  683	  717	  0	  754	 1042	  0	  883	 1066	  0	 1131	 1165	  0	  950	 1141	  0	  790	  920	  0	  604	  946	  0	  574	  888	  0	  477	  653	  0	 1028	 1749	  0	  985	 1518	  0	  473	  650	  0	  540	  770	  0	  598	 1012	  0	 1122	 1423	  0	  815	 1379	  0	  576	  611	  0	  711	  809	  0	 1001	 1003	  0	  302	  428	  0	  391	  646	  0	  643	  826	  0	  606	 1068	  0
4	2	11	11	AI447451	598073	  686	  898	  0	 1121	 1735	  0	 1879	 1748	  0	 2413	 1926	  0	 2104	 2922	  0	 1676	 2426	  0	 1821	 1512	  0	 1235	 1398	  0	  847	 1615	  0	  818	 1319	  0	 2258	 2429	  0	 2262	 2218	  0	  877	 1397	  0	  932	 1453	  0	  808	 1144	  0	 2326	 2060	  0	 1149	 2304	  0	  546	  769	  0	  995	 1142	  0	 1394	 1265	  0	  717	 1128	  0	  436	  842	  0	 1123	 1071	  0	  353	  665	  0
4	2	12	11	AI447461	598138	  615	  486	  0	  918	  809	  0	  680	 1464	  0	 1030	 1658	  0	 1452	 1034	  0	 1293	 1182	  0	  851	 1331	  0	  669	 1348	  0	  730	  816	  0	  758	  590	  0	 1016	 2033	  0	  959	 1789	  0	  513	  566	  0	  675	  719	  0	  430	 1021	  0	 1172	 1838	  0	  871	 1238	  0	  570	  586	  0	  878	 1229	  0	  910	 1069	  0	  752	  972	  0	  403	  611	  0	  872	 1053	  0	  320	  654	  0
4	2	13	11	AI447465	598167	 2371	 2306	  0	 3124	 3274	  0	 2864	 4400	  0	 3708	 4739	  0	 3364	 3360	  0	 4003	 4144	  0	 2413	 3217	  0	 2181	 3686	  0	 1877	 2220	  0	  828	  710	  0	 4173	 5242	  0	 2802	 4126	  0	 2069	 1850	  0	 2368	 2418	  0	 1731	 2567	  0	 3574	 4314	  0	 1097	 1497	  0	  764	  950	  0	  866	 1488	  0	 1010	 1439	  0	  844	 1155	  0	 1045	 1473	  0	 1619	 1986	  0	  958	 1543	  0
4	2	14	11	AI447470	598199	 2155	  580	  0	 3516	  775	  0	  783	 4747	  0	 1141	 6054	  0	 5361	 1233	  0	 4572	 1216	  0	  917	 4095	  0	  656	 3935	  0	 1858	  810	  0	 3188	  827	  0	 1307	 5503	  0	 1175	 5117	  0	 1750	  560	  0	 2108	  735	  0	  569	 2434	  0	 1539	 4870	  0	 1985	  973	  0	 1022	  431	  0	  545	 2488	  0	  579	 2464	  0	  882	  487	  0	 1289	  568	  0	  537	 1877	  0	  371	 1623	  0
4	2	15	11	AI447818	598402	  460	  319	  0	  590	  377	  0	  290	  654	  0	  513	  827	  0	  825	  523	  0	  693	  499	  0	  375	  685	  0	  219	  571	  0	  358	  483	  0	  352	  388	  0	  477	 1588	  0	  379	 1226	  0	  383	  564	  0	  358	  521	  0	  261	  811	  0	  464	 1043	  0	  521	  701	  0	  458	  373	  0	  531	  758	  0	  650	  944	  0	  234	  248	  0	  474	  606	  0	  774	 1052	  0	  464	  845	  0
4	2	16	11	AI447823	598420	  408	  180	  0	  516	  214	  0	  161	  569	  0	  199	  538	  0	  681	  247	-50	  606	  244	  0	  175	  505	  0	  147	  515	  0	  401	  499	  0	  285	  303	-50	  235	 1335	  0	  165	 1058	-50	  268	  392	  0	  290	  463	  0	  153	  774	  0	  367	 1126	  0	  381	  421	  0	  277	  269	  0	  487	  775	  0	  242	  462	  0	  391	  396	  0	  248	  326	  0	 1178	 1299	  0	  204	  599	  0
4	2	17	11	AI447828	598465	  499	  536	  0	  582	  623	  0	  619	  858	  0	  739	  853	  0	  983	 1166	  0	  858	 1100	  0	  803	  837	  0	  429	  697	  0	  616	  976	  0	  466	  685	  0	  845	 1477	  0	  954	 1420	  0	  330	  531	  0	  418	  649	  0	  474	  868	  0	 1061	 1293	  0	  421	  638	  0	  342	  324	  0	  568	  708	  0	  636	  861	  0	  476	  584	  0	  340	  523	  0	  859	 1138	  0	  502	  920	  0
4	2	18	11	AI447560	598513	 1148	  290	  0	 2003	  460	  0	  402	 4050	  0	  511	 4361	  0	 3599	  635	  0	 3041	  645	  0	  535	 4281	  0	  349	 3151	  0	 1669	  627	  0	 2106	  539	  0	  578	 3528	  0	  618	 4162	  0	 1263	  432	  0	 1540	  525	  0	  243	 1673	  0	  549	 3230	  0	 1643	  601	  0	  777	  356	  0	  407	 1664	  0	  471	 2336	  0	  832	  465	  0	 1032	  401	  0	  471	 1585	  0	  289	 1187	  0
4	2	19	11	AI447566	598574	  765	  384	  0	 1146	  507	  0	  522	 1813	  0	  672	 1923	  0	 2084	  854	  0	 1535	  659	  0	  609	 1830	  0	  419	 1477	  0	  783	  694	  0	  912	  598	  0	  640	 2133	  0	  587	 2208	  0	  651	  448	  0	  794	  572	  0	  276	 1119	  0	  667	 1885	  0	 1203	 1043	  0	  552	  435	  0	  542	 1098	  0	  629	 1382	  0	  427	  394	  0	  863	  733	  0	 1052	 1560	  0	  292	  806	  0
4	2	 1	12	AI447571	598604	  888	  825	  0	 1275	 1063	  0	  812	 1485	  0	 1428	 2153	  0	 1813	 1377	  0	 1929	 1742	  0	 1087	 1713	  0	  921	 1745	  0	 1256	 1511	  0	  717	  750	  0	 1169	 2277	  0	 1332	 2290	  0	  930	  843	  0	 1098	 1086	  0	  618	 1263	  0	 1430	 1965	  0	 1750	 2153	  0	 1115	 1036	  0	 1292	 1691	  0	 1324	 1821	  0	 1359	 1684	  0	 1059	 1254	  0	 2338	 2532	  0	 1072	 1320	  0
4	2	 2	12	AI447601	598796	  617	  407	  0	  458	  174	-50	  214	  591	  0	  426	  827	  0	  752	  327	  0	  938	  629	  0	  267	  608	  0	  231	  646	  0	  539	  635	  0	  318	  364	  0	  391	 1381	  0	  487	 1441	  0	  381	  488	  0	  461	  659	  0	  252	  812	  0	  437	 1147	  0	  419	  703	  0	  683	  580	  0	 1129	 1201	  0	  790	 1304	  0	 1040	 1291	  0	  817	 1118	  0	  823	 1081	  0	  744	 1783	  0
4	2	 3	12	AI447605	598793	  494	  378	  0	  588	  426	  0	  292	  574	  0	  481	  735	  0	  806	  508	  0	  792	  646	  0	  440	  650	  0	  344	  691	  0	  465	  649	  0	  284	  362	  0	  495	 1375	  0	  499	 1226	  0	  331	  428	  0	  401	  561	  0	  285	  782	  0	  604	 1050	  0	  442	  629	  0	  402	  351	  0	  477	  753	  0	  611	  696	  0	  710	  865	  0	  370	  559	  0	 1053	 1052	  0	  908	 1200	  0
4	2	 4	12	AI447611	598825	  470	  287	  0	  784	  392	  0	  296	  986	  0	  356	 1086	  0	 1167	  479	  0	 1050	  479	  0	  374	  963	  0	  284	  951	  0	  624	  546	  0	  328	  326	  0	  376	 1623	  0	  386	 1579	  0	  482	  451	  0	  570	  542	  0	  206	  808	  0	  438	 1294	  0	  579	  545	  0	  332	  271	  0	  319	  726	  0	  380	  764	  0	  309	  323	  0	  354	  386	  0	  782	  983	  0	  327	  717	  0
4	2	 5	12	AI447613	598831	  379	  298	-50	  506	  378	  0	  414	  650	  0	  495	  732	  0	  770	  489	  0	  705	  610	  0	  412	  580	  0	  321	  640	  0	  393	  595	  0	  223	  326	  0	  451	 1364	  0	  457	 1213	  0	  299	  459	  0	  363	  637	  0	  241	  776	  0	  554	 1128	  0	  325	  437	  0	  343	  310	  0	  344	  684	  0	  384	  558	  0	  282	  334	  0	  386	  581	  0	  683	  931	  0	  427	  864	  0
4	2	 6	12	AI447617	598860	  840	  531	  0	 1138	  677	  0	  638	 1836	  0	  937	 2247	  0	 1856	  923	  0	 1813	  987	  0	  609	 1531	  0	  552	 1768	  0	 1026	  827	  0	  579	  447	  0	  887	 2251	  0	  676	 2099	  0	  746	  496	  0	  799	  606	  0	  404	 1117	  0	  952	 2161	  0	 1044	  896	  0	  592	  426	  0	  412	  956	  0	  642	 1228	  0	  361	  348	  0	  586	  614	  0	  880	 1322	  0	  574	 1178	  0
4	2	 7	12	AI447619	598870	  812	  471	  0	  894	  449	  0	  423	 1168	  0	  440	 1180	  0	 1226	  613	  0	 1258	  737	  0	  487	 1058	  0	  361	 1052	  0	  704	  705	  0	  397	  364	  0	  583	 1973	  0	  494	 1873	  0	  530	  472	  0	  667	  633	  0	   91	  528	-50	  185	  986	-50	 1240	 1402	  0	  560	  396	  0	 1422	 2007	  0	 1024	 1304	  0	  502	  528	  0	  937	 1046	  0	 1147	 1395	  0	  642	 1090	  0
4	2	 8	12	AI448964	615339	  375	   99	-50	  382	  102	-50	   78	  395	-50	   97	  371	-50	  555	  101	-50	  507	  116	-50	   90	  327	-50	  100	  427	-50	  294	  313	-50	  236	  230	-50	   83	 1144	-50	   74	  993	-50	  198	  209	-50	  243	  250	-50	   72	  525	-50	  104	  803	-50	  633	  925	  0	  398	  351	  0	 1849	 2304	  0	 1147	 1036	  0	  564	  571	  0	 1087	 1565	  0	 1410	 1130	  0	  874	 1375	  0
4	2	 9	12	AI448969	615371	 1467	 1201	  0	 1530	 1088	  0	  939	 2248	  0	 1167	 2522	  0	 1875	 1080	  0	 1984	 1390	  0	  963	 1696	  0	 1045	 2378	  0	 1257	 1291	  0	  898	  728	  0	 1937	 3317	  0	 2200	 3287	  0	 1057	  942	  0	 1362	 1332	  0	 1434	 2126	  0	 1525	 2598	  0	 2012	 2652	  0	  801	  777	  0	 1220	 1906	  0	 1806	 2008	  0	  651	  868	  0	 1219	 1403	  0	 2252	 2446	  0	 1546	 1955	  0
4	2	10	12	AI448973	615414	  366	  120	-50	  379	  140	-50	  239	  561	  0	  253	  528	  0	  580	  168	-50	  480	  193	-50	  204	  456	  0	  108	  432	-50	  349	  448	  0	  271	  265	-50	  189	 1159	-50	  146	  952	-50	  216	  251	-50	  288	  503	  0	  227	  775	  0	  153	  831	-50	  757	 1101	  0	  354	  313	  0	  717	  955	  0	  711	  822	  0	  340	  309	  0	  556	  726	  0	  677	  955	  0	  505	  796	  0
4	2	11	12	AI448983	615451	 1553	 1441	  0	 1916	 1772	  0	 1860	 2328	  0	 1988	 2345	  0	 3323	 2938	  0	 2378	 2383	  0	 2388	 2211	  0	 1916	 2344	  0	 1996	 3441	  0	  895	 1108	  0	 3606	 4889	  0	 2699	 3863	  0	 1271	 1545	  0	 2194	 3087	  0	 1579	 2312	  0	 5649	 4476	  0	 1438	 2258	  0	  841	 1047	  0	 1431	 2178	  0	 1218	 1786	  0	  645	  997	  0	 1178	 1634	  0	 1232	 1723	  0	  762	 1583	  0
4	2	12	12	AI448985	615477	  351	  119	-50	 3719	 2277	  0	  726	 2019	  0	  619	 1902	  0	 1873	  907	  0	 1428	  701	  0	  134	  474	-50	  497	 2024	  0	  746	  665	  0	  818	  545	  0	  854	 2626	  0	  644	 2403	  0	  657	  460	  0	 1074	  676	  0	  426	 1468	  0	  884	 2008	  0	 1288	 1379	  0	  419	  312	  0	  777	 1806	  0	  868	 1906	  0	  513	  440	  0	  862	  906	  0	  511	 1209	  0	  320	 1032	  0
4	2	13	12	AI448990	615557	  365	   91	-50	  352	  101	-50	   73	  448	-50	   88	  372	-50	  621	   98	-50	  488	  103	-50	   80	  336	-50	   84	  410	-50	  273	  307	-50	  282	  248	-50	   77	 1274	-50	   62	  926	-50	  470	  550	  0	  222	  259	-50	   62	  521	-50	   92	  669	-50	 1033	 1565	  0	  265	  230	  0	 1618	 2091	  0	  490	  799	  0	  316	  275	  0	  595	 1117	  0	  688	 1127	  0	  931	 1514	  0
4	2	14	12	AI449019	615801	  728	  599	  0	  981	  963	  0	  785	 1378	  0	  898	 1425	  0	 1391	 1097	  0	 1132	 1101	  0	  862	 1241	  0	  629	 1134	  0	  682	  760	  0	  192	  157	-50	 1194	 2203	  0	  881	 1787	  0	  583	  574	  0	  698	  775	  0	  102	  606	-50	 1403	 1741	  0	  812	 1082	  0	  344	  400	  0	  473	  768	  0	  464	  788	  0	  675	  827	  0	  329	  629	  0	  404	  610	-50	  501	 1004	  0
4	2	15	12	AI449023	615854	  755	  755	  0	 1091	 1206	  0	 1173	 1610	  0	 1348	 1749	  0	 1696	 1483	  0	 1229	 1326	  0	 1077	 1460	  0	  681	 1196	  0	  800	 1102	  0	  819	 1056	  0	 1368	 2360	  0	 1353	 1896	  0	  672	  772	  0	  817	 1025	  0	  623	 1056	  0	 1555	 1992	  0	  479	  888	  0	  263	  359	  0	  460	  683	  0	  522	  714	  0	  306	  477	  0	  385	  634	  0	  457	  778	-50	  245	  616	  0
4	2	16	12	AI449032	615912	 9382	 7805	  0	 8990	 6380	  0	 5843	13198	  0	 5572	12420	  0	 7814	 5108	  0	10131	 8572	  0	 4197	 8630	  0	 4668	11390	  0	 5784	 5106	  0	 8077	 5868	  0	 7764	11577	  0	 6957	12514	  0	 5312	 3683	  0	 6936	 4550	  0	 4291	 8489	  0	 7814	11618	  0	 4588	 4955	  0	 3093	 2701	  0	 3005	 6969	  0	 2834	 6195	  0	 3048	 3381	  0	 3046	 3252	  0	 3516	 6276	  0	 1744	 3830	  0
4	2	17	12	AI449039	616055	  691	  580	  0	  778	  610	  0	  622	 1136	  0	  928	 1393	  0	 1452	 1286	  0	 1166	 1110	  0	  962	 1226	  0	  598	 1238	  0	  584	  847	  0	  587	  678	  0	  880	 1563	  0	  792	 1521	  0	  540	  712	  0	  619	  676	  0	  440	  999	  0	  833	 1478	  0	  604	  817	  0	  412	  413	  0	  746	 1339	  0	  504	  969	  0	  608	  691	  0	  448	  586	  0	  528	 1052	-50	  299	  797	  0
4	2	18	12	AI450609	616347	  404	  201	-50	  709	  835	  0	 1004	 1258	  0	 1457	 1753	  0	 1383	 1346	  0	 1600	 1529	  0	 1117	 1088	  0	  741	 1344	  0	  783	 1276	  0	  719	 1112	  0	  203	  875	-50	 1138	 1763	  0	  580	  740	  0	  767	 1109	  0	  562	 1232	  0	 1790	 1643	  0	 1054	 1500	  0	  235	  394	  0	  304	  423	  0	  355	  466	  0	  398	  235	-50	  245	  487	  0	  438	  731	  0	  434	  734	  0
4	2	19	12	AI450616	616479	  673	 1778	  0	  861	 2403	  0	 2819	 1645	  0	 3101	 1698	  0	 1635	 4189	  0	 1481	 3563	  0	 2781	 1497	  0	 2247	 1639	  0	  609	 1951	  0	  690	 2025	  0	 3296	 1828	  0	 2899	 1879	  0	  523	 1255	  0	  612	 1570	  0	 1075	  947	  0	 2846	 1559	  0	  848	 1947	  0	  579	  859	  0	 1261	 1326	  0	 1187	  867	  0	  665	 1274	  0	  531	 1400	  0	 1298	 1164	  0	  533	  759	  0
4	2	 1	13	AI450659	616861	  837	  691	  0	  939	  618	  0	  683	 1416	  0	  989	 1836	  0	 1613	 1046	  0	 1696	 1319	  0	  926	 1437	  0	  790	 1552	  0	  829	  900	  0	  320	  327	  0	  889	 1963	  0	  880	 1709	  0	  623	  644	  0	  722	  716	  0	  478	  970	  0	  968	 1529	  0	  869	 1066	  0	  636	  526	  0	  794	 1200	  0	  891	 1283	  0	  927	 1006	  0	  837	  990	  0	 1413	 1787	  0	  674	 1100	  0
4	2	 2	13	AI450661	616895	  352	  123	-50	  651	  717	  0	  573	  822	  0	  739	  941	  0	  952	  876	  0	 1027	 1180	  0	  686	  823	  0	  534	  887	  0	  631	  938	  0	  398	  506	  0	  642	 1553	  0	  693	 1319	  0	  440	  667	  0	  512	  775	  0	  433	  873	  0	  912	 1201	  0	  867	 1164	  0	  748	  689	  0	  621	 1023	  0	  904	 1123	  0	  580	  634	  0	  820	  879	  0	 1502	 1831	  0	  659	 1160	  0
4	2	 3	13	AI450754	617025	  500	  312	  0	  626	  359	  0	  313	  964	  0	  594	 1503	  0	 1201	  572	  0	 1256	  621	  0	  391	  967	  0	  324	 1042	  0	  667	  594	  0	  389	  365	  0	  472	 1648	  0	  397	 1493	  0	  393	  410	  0	  492	  474	  0	  262	  857	  0	  569	 1282	  0	  559	  500	  0	  471	  393	  0	  589	 1073	  0	  394	  676	  0	  518	  515	  0	  432	  415	  0	  783	 1225	  0	  434	  876	  0
4	2	 4	13	AI450762	617165	  372	  106	-50	  398	  110	-50	   88	  403	-50	  261	  661	  0	  595	  136	-50	  709	  320	  0	  244	  564	  0	  107	  450	-50	  389	  446	  0	  215	  227	-50	  137	 1131	-50	  140	  997	-50	  217	  223	-50	  367	  423	  0	   99	  568	-50	  182	  799	-50	  648	  674	  0	  575	  494	  0	  307	  569	  0	  365	  612	  0	  581	  729	  0	  659	  825	  0	  791	 1105	  0	  628	 1236	  0
4	2	 5	13	AI450766	617196	  926	  376	  0	 1157	  314	  0	  247	 1237	  0	  360	 1604	  0	 1486	  326	  0	 1448	  381	  0	  331	 1155	  0	  267	 1390	  0	  877	  635	  0	  411	  341	  0	  429	 2093	  0	  255	 1905	  0	  736	  463	  0	  831	  578	  0	  309	 1257	  0	  480	 1827	  0	 1073	  935	  0	  361	  298	  0	 1124	 1978	  0	  448	  931	  0	  382	  421	  0	  476	  524	  0	 1120	 1720	  0	  747	 1206	  0
4	2	 6	13	AI450768	617207	  481	  481	  0	  614	  694	  0	  578	  737	  0	  693	  806	  0	  898	  738	  0	  878	  901	  0	  822	  800	  0	  582	  809	  0	  477	  812	  0	  269	  374	  0	  710	 1520	  0	  640	 1276	  0	  358	  545	  0	  498	  805	  0	   96	  540	-50	 1103	 1254	  0	  768	 1062	  0	  227	  262	  0	  375	  546	  0	  712	  896	  0	  220	  309	  0	  389	  586	  0	  807	 1176	  0	  873	 1109	  0
